videos	K4-flzsPraE	Building the best agentic analytics harness: Powered by Claude, built with Claude Code	https://www.youtube.com/watch?v=K4-flzsPraE
videos	l8fxVYIP4HQ	Building with Claude on Google Cloud	https://www.youtube.com/watch?v=l8fxVYIP4HQ
videos	EOg4gY0Yln0	Building signals that trade themselves	https://www.youtube.com/watch?v=EOg4gY0Yln0
videos	P0uMXS6emHA	Picking the right model	https://www.youtube.com/watch?v=P0uMXS6emHA
videos	IGo225tfF2I	Memory and dreaming for self learning agents	https://www.youtube.com/watch?v=IGo225tfF2I
videos	nho1YAEPuwA	What legal agents inherit from coding agents: Lessons from Legora	https://www.youtube.com/watch?v=nho1YAEPuwA
videos	zenIB7XLZxQ	How to get to production faster with Claude Managed Agents	https://www.youtube.com/watch?v=zenIB7XLZxQ
videos	jWWsLe4Gh5Y	Build a production-ready agent with Claude Managed Agents	https://www.youtube.com/watch?v=jWWsLe4Gh5Y
videos	T7KqH7kYnE4	The thinking lever	https://www.youtube.com/watch?v=T7KqH7kYnE4
videos	mhW-XXnDFSU	How Lovable vibecodes production software at scale	https://www.youtube.com/watch?v=mhW-XXnDFSU
videos	XFaeIbL-lvE	Building AI-native at enterprise scale: monday.com, Doctolib, and Delivery Hero	https://www.youtube.com/watch?v=XFaeIbL-lvE
videos	VueeyKcquoA	From one person to 80: Scaling a hypergrowth engineering org with Claude Code	https://www.youtube.com/watch?v=VueeyKcquoA
videos	eSP7PLTXNy8	Build a proactive agent workflow with Claude Code	https://www.youtube.com/watch?v=eSP7PLTXNy8
videos	TQd_YQvydVg	Build AI agents using Claude in Microsoft Foundry	https://www.youtube.com/watch?v=TQd_YQvydVg
videos	zFslvuvYifQ	Coding is no longer the constraint: Scaling devex to teams and agents at Spotify	https://www.youtube.com/watch?v=zFslvuvYifQ
videos	5YHIrTYxM3w	AI with Claude on AWS: From code to orchestration	https://www.youtube.com/watch?v=5YHIrTYxM3w
videos	wI0ptqCSL0I	Stop babysitting your agents	https://www.youtube.com/watch?v=wI0ptqCSL0I
videos	sRvUXLquiRg	What's new in Claude Code	https://www.youtube.com/watch?v=sRvUXLquiRg
videos	6amLO7I9xdg	Code with Claude London 2026: Opening Keynote	https://www.youtube.com/watch?v=6amLO7I9xdg
videos	_kSAptN8TAY	The Problem Solvers: Scott Wu at Cognition	https://www.youtube.com/watch?v=_kSAptN8TAY
videos	EPUg9pmfPk0	Claude Cowork for legal teams	https://www.youtube.com/watch?v=EPUg9pmfPk0
videos	lsufr1i6ACY	Claude Cowork for marketing ops	https://www.youtube.com/watch?v=lsufr1i6ACY
videos	dDg7vhvtbEE	Claude Cowork for sales	https://www.youtube.com/watch?v=dDg7vhvtbEE
videos	eW3oTyfeWZ0	Context Management in Claude Code	https://www.youtube.com/watch?v=eW3oTyfeWZ0
videos	xJQuF02NAK8	The Explore → Plan → Code → Commit workflow in Claude Code	https://www.youtube.com/watch?v=xJQuF02NAK8
videos	gbetp6D7J_Q	Your first Claude Code prompt	https://www.youtube.com/watch?v=gbetp6D7J_Q
videos	0kILa02vKuI	Installing Claude Code	https://www.youtube.com/watch?v=0kILa02vKuI
videos	6bs5b4FltCU	How Claude Code Works	https://www.youtube.com/watch?v=6bs5b4FltCU
videos	IGAVa4uyo2w	How Emergent is making app building more accessible with Claude	https://www.youtube.com/watch?v=IGAVa4uyo2w
videos	FPPTnI88RR8	How Anthropic uses Claude in Cybersecurity	https://www.youtube.com/watch?v=FPPTnI88RR8
videos	7-1tNo8HAwk	New agents for legal professionals | Claude Cowork	https://www.youtube.com/watch?v=7-1tNo8HAwk
videos	-INveHwbRz4	Introducing agent view in Claude Code	https://www.youtube.com/watch?v=-INveHwbRz4
videos	O0FGCxkHM-U	The CLAUDE.md file	https://www.youtube.com/watch?v=O0FGCxkHM-U
videos	kkBFmwkDzdo	MCP in Claude Code	https://www.youtube.com/watch?v=kkBFmwkDzdo
videos	KLCuxMDZSDg	The expanding toolkit	https://www.youtube.com/watch?v=KLCuxMDZSDg
videos	BrpB-h1e--k	Building with Claude Managed Agents and Asana AI teammates	https://www.youtube.com/watch?v=BrpB-h1e--k
videos	igO8iyca2_g	Running an AI-native engineering org	https://www.youtube.com/watch?v=igO8iyca2_g
videos	OXJO4LldSnc	The thinking lever	https://www.youtube.com/watch?v=OXJO4LldSnc
videos	SqHsS737CeA	Building with Claude on Google Cloud	https://www.youtube.com/watch?v=SqHsS737CeA
videos	snroDwX1-JU	Evaluating and improving Replit Agent at scale	https://www.youtube.com/watch?v=snroDwX1-JU
videos	BbYSGxtsMic	Giving coding agents their own computers: How Cursor built cloud agents	https://www.youtube.com/watch?v=BbYSGxtsMic
videos	RtywqDFBYnQ	Memory and dreaming for self-learning agents	https://www.youtube.com/watch?v=RtywqDFBYnQ
videos	Lbml7IuGJYw	Getting started with Claude Cowork	https://www.youtube.com/watch?v=Lbml7IuGJYw
videos	F6dzjaBCBtU	Collaborate with Claude across Microsoft365 apps	https://www.youtube.com/watch?v=F6dzjaBCBtU
videos	IkaPHiMDazM	Hooks in Claude Code	https://www.youtube.com/watch?v=IkaPHiMDazM
videos	fl1DSmwQKKY	What is Claude Code?	https://www.youtube.com/watch?v=fl1DSmwQKKY
videos	foxeK2AXfHQ	New agents for financial services | Claude Cowork + Claude Managed Agents	https://www.youtube.com/watch?v=foxeK2AXfHQ
videos	0SgCiUfoYo8	Find and fix security vulnerabilities with Claude	https://www.youtube.com/watch?v=0SgCiUfoYo8
videos	Gen8rG40ntA	Claude now connects to Autodesk Fusion	https://www.youtube.com/watch?v=Gen8rG40ntA
videos	LZMWsZbZU5w	Claude now connects to Blender	https://www.youtube.com/watch?v=LZMWsZbZU5w
videos	RnOWJoHU_NY	Why does bias exist in AI models?	https://www.youtube.com/watch?v=RnOWJoHU_NY
videos	U9jGOz_Lcbo	All your everyday apps, in one conversation	https://www.youtube.com/watch?v=U9jGOz_Lcbo
videos	ma7oe_5h0ag	How Anthropic uses Claude in Product Engineering	https://www.youtube.com/watch?v=ma7oe_5h0ag
videos	t_LBECIQQqs	Introducing Claude Design by Anthropic Labs	https://www.youtube.com/watch?v=t_LBECIQQqs
videos	gRLMG5YNNTo	Working smarter with Claude in PowerPoint	https://www.youtube.com/watch?v=gRLMG5YNNTo
videos	TkSZqH0n7m0	Refining a PowerPoint with Claude	https://www.youtube.com/watch?v=TkSZqH0n7m0
videos	TxS-1invhzg	Building a PowerPoint with Claude	https://www.youtube.com/watch?v=TxS-1invhzg
videos	005JLRt3gXI	Why do AI models hallucinate?	https://www.youtube.com/watch?v=005JLRt3gXI
videos	rWaQSQEm_aY	The new Claude Code desktop app, redesigned for parallel agents	https://www.youtube.com/watch?v=rWaQSQEm_aY
videos	NLWiIj47IdI	What is Claude Managed Agents?	https://www.youtube.com/watch?v=NLWiIj47IdI
videos	-AkiUPvAqbU	Cowork is now generally available	https://www.youtube.com/watch?v=-AkiUPvAqbU
videos	I1BvAHOsjBU	Introducing Claude Managed Agents	https://www.youtube.com/watch?v=I1BvAHOsjBU
videos	45hPRdfDEsI	How Notion built with Claude Managed Agents	https://www.youtube.com/watch?v=45hPRdfDEsI
videos	91AJ0cpgLlQ	How Anthropic uses Claude in Product Management	https://www.youtube.com/watch?v=91AJ0cpgLlQ
videos	NAwvkrxompk	Your apps come alive on Claude mobile	https://www.youtube.com/watch?v=NAwvkrxompk
videos	NAauIR6JFps	Put Claude to work on your computer, from anywhere	https://www.youtube.com/watch?v=NAauIR6JFps
videos	UCD7Hnx_THQ	Preview your running app in Claude Code on desktop	https://www.youtube.com/watch?v=UCD7Hnx_THQ
videos	b-ntWZqHF78	Scheduled Tasks in Cowork: Set it once, Claude handles the rest	https://www.youtube.com/watch?v=b-ntWZqHF78
videos	Ko7_tC1fMMM	Using Claude Code Remote Control	https://www.youtube.com/watch?v=Ko7_tC1fMMM
videos	fVIV-L49eBs	Dispatch tasks to Claude Cowork from anywhere	https://www.youtube.com/watch?v=fVIV-L49eBs
videos	Ii99RU3mOJM	Claude can now show you	https://www.youtube.com/watch?v=Ii99RU3mOJM
videos	cIctgHKEeMA	One conversation across Claude for Excel and PowerPoint	https://www.youtube.com/watch?v=cIctgHKEeMA
videos	yB7xjOA05GM	How Slack uses Claude for AI search and summaries	https://www.youtube.com/watch?v=yB7xjOA05GM
videos	RKsADl0ZC3Y	Introducing Code Review	https://www.youtube.com/watch?v=RKsADl0ZC3Y
videos	bjdBVZa66oU	What are skills?	https://www.youtube.com/watch?v=bjdBVZa66oU
videos	v5IOHK5xFlc	Cowork and Plugins: Helping enterprises move faster	https://www.youtube.com/watch?v=v5IOHK5xFlc
videos	sZHGbRYQti4	How Lyft uses Claude for faster, more human customer support	https://www.youtube.com/watch?v=sZHGbRYQti4
videos	2fHVTe7c--4	Our most capable Sonnet model yet	https://www.youtube.com/watch?v=2fHVTe7c--4
videos	MWhSjFu_K7E	The making of our Williams F1 film	https://www.youtube.com/watch?v=MWhSjFu_K7E
videos	U9s9Kxb7p5I	How HubSpot uses Claude for customer success	https://www.youtube.com/watch?v=U9s9Kxb7p5I
videos	fVJGqzYkq3A	How Figma Make uses Claude to turn prompts into prototypes	https://www.youtube.com/watch?v=fVJGqzYkq3A
videos	orTd3grSYsQ	Claude for everyday work	https://www.youtube.com/watch?v=orTd3grSYsQ
videos	xpmag2Gvi0g	The Atlassian Williams F1 team is now thinking with Claude	https://www.youtube.com/watch?v=xpmag2Gvi0g
videos	sxfwDbi-_78	A.A.Murakami's The Moon Underwater	https://www.youtube.com/watch?v=sxfwDbi-_78
videos	54BdUqMQUMI	Getting started with Claude in Excel	https://www.youtube.com/watch?v=54BdUqMQUMI
videos	Jp83_JMK74o	How Anthropic uses Claude in Marketing	https://www.youtube.com/watch?v=Jp83_JMK74o
shorts	zZlcNxSPMOA	The making of our Williams F1 film	https://www.youtube.com/shorts/zZlcNxSPMOA
shorts	4KBAE92he8E	The Atlassian Williams F1 team is now thinking with Claude	https://www.youtube.com/shorts/4KBAE92he8E
streams	YmQ7jRgf4f0	Claude FM 🎵 music for thinking and building	https://www.youtube.com/watch?v=YmQ7jRgf4f0
streams	tP4MGcJ80Y0	The capability curve	https://www.youtube.com/watch?v=tP4MGcJ80Y0
streams	7oO37GRhwGk	Getting more out of the Claude Platform	https://www.youtube.com/watch?v=7oO37GRhwGk
streams	EdmuYPBt_EM	How Datadog built a universal machine tool for Claude Code	https://www.youtube.com/watch?v=EdmuYPBt_EM
streams	bJKdXhnw7NU	Architecting for model step-changes: A fireside with Vercel's Guillermo Rauch	https://www.youtube.com/watch?v=bJKdXhnw7NU
streams	OFDm3T7pVlc	Building AI-native: Inside the stacks powering Cognition, Gamma, and Harvey	https://www.youtube.com/watch?v=OFDm3T7pVlc
streams	DlTCu_pNDHE	Live coding session with Boris Cherny and Jarred Sumner	https://www.youtube.com/watch?v=DlTCu_pNDHE
streams	7xco5Qd2Oo8	A conversation with Dario Amodei & Daniela Amodei	https://www.youtube.com/watch?v=7xco5Qd2Oo8
streams	E9gaQHrw_rg	How to get to production faster with Claude Managed Agents	https://www.youtube.com/watch?v=E9gaQHrw_rg
streams	y5TmF_6o6xk	Caching, harnesses, and advisors: Building on Claude at GitHub scale	https://www.youtube.com/watch?v=y5TmF_6o6xk
streams	IMZa42k6L6M	What's new in Claude Code	https://www.youtube.com/watch?v=IMZa42k6L6M
streams	GMIWm5y90xA	Code with Claude 2026: Opening Keynote	https://www.youtube.com/watch?v=GMIWm5y90xA
